year fp_year fp_doy Np Tp Alpha_ratio Vp V_gsm_x V_gsm_y V_gsm_z B_gsm_x B_gsm_y B_gsm_z 
BEGIN DATA
2005 2005.05398903  20.705996  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -4.520    2.060    0.052
2005 2005.05399106  20.706736  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -4.465    2.139    0.358
2005 2005.05399309  20.707477  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -4.414    2.123    0.344
2005 2005.05399512  20.708218  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -4.413    1.983    0.326
2005 2005.05399715  20.708959  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -4.495    1.891    0.376
2005 2005.05399918  20.709699  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -4.564    1.766    0.235
2005 2005.05400121  20.710440  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -4.529    1.750    0.311
2005 2005.05400324  20.711181  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -4.441    1.886    0.347
2005 2005.05400526  20.711921  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -4.453    1.806    0.172
2005 2005.05400729  20.712662  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -4.695    1.535    0.189
2005 2005.05400932  20.713403  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -4.791    1.418    0.026
2005 2005.05401135  20.714144  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -4.766    1.374   -0.003
2005 2005.05401338  20.714884  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -4.862    1.337   -0.189
2005 2005.05401541  20.715625  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -4.877    1.203   -0.251
2005 2005.05401744  20.716366  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -4.862    1.090   -0.396
2005 2005.05401947  20.717107  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -4.826    1.057   -0.656
2005 2005.05402150  20.717847  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -4.602    1.085   -0.954
2005 2005.05402353  20.718588  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -4.555    1.043   -1.057
2005 2005.05402556  20.719329  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -4.293    1.509   -1.121
2005 2005.05402759  20.720070  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -4.262    1.208   -1.296
2005 2005.05402962  20.720810  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -4.268    1.033   -1.507
2005 2005.05403165  20.721551  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -4.243    0.713   -1.510
2005 2005.05403368  20.722292  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -4.188    0.951   -1.468
2005 2005.05403571  20.723033  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -4.190    0.971   -1.405
2005 2005.05403773  20.723773  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -4.248    0.867   -1.342
2005 2005.05403976  20.724514  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -4.195    1.457   -1.108
2005 2005.05404179  20.725255  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.990    1.890   -0.955
2005 2005.05404382  20.725996  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.696    2.309   -0.791
2005 2005.05404585  20.726736  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.628    2.468   -0.921
2005 2005.05404788  20.727477  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.593    2.530   -0.766
2005 2005.05404991  20.728218  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.480    2.738   -0.674
2005 2005.05405194  20.728959  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.213    3.080   -0.657
2005 2005.05405397  20.729699  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.331    2.988   -0.534
2005 2005.05405600  20.730440  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.432    2.904   -0.087
2005 2005.05405803  20.731181  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.407    2.962    0.043
2005 2005.05406006  20.731921  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.417    2.928   -0.040
2005 2005.05406209  20.732662  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.636    2.508    0.113
2005 2005.05406412  20.733403  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.694    2.088    0.238
2005 2005.05406615  20.734144  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.520    2.281   -0.301
2005 2005.05406818  20.734884  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -2.941    2.465   -1.306
2005 2005.05407021  20.735625  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -2.431    1.673   -2.143
2005 2005.05407224  20.736366  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -1.289    0.839   -2.111
2005 2005.05407427  20.737107  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -0.091   -0.047   -0.568
2005 2005.05407629  20.737847  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90    1.684   -0.463    1.660
2005 2005.05407832  20.738588  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90    1.526   -0.933    1.423
2005 2005.05408035  20.739329  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90    1.687   -0.129    1.321
2005 2005.05408238  20.740070  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90    2.291   -1.561   -0.745
2005 2005.05408441  20.740810  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90    2.094   -1.560   -0.439
2005 2005.05408644  20.741551  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90    1.779   -1.438    1.634
2005 2005.05408847  20.742292  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90    2.142   -2.003    1.217
2005 2005.05409050  20.743033  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90    1.903   -1.943    0.268
2005 2005.05409253  20.743773  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90    1.862   -1.781   -0.301
2005 2005.05409456  20.744514  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90    2.929   -1.267    0.261
2005 2005.05409659  20.745255  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90    3.150   -0.947    0.549
2005 2005.05409862  20.745996  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90    2.412    0.017    1.165
2005 2005.05410065  20.746736  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90    1.501    0.231    1.017
2005 2005.05410268  20.747477  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90    0.025    0.327    0.730
2005 2005.05410471  20.748218  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -0.292    0.370   -0.188
2005 2005.05410674  20.748959  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -1.334    0.795   -0.701
2005 2005.05410876  20.749699  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -1.453    0.206   -1.474
2005 2005.05411079  20.750440  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -2.362    1.220   -1.141
2005 2005.05411282  20.751181  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -2.906    0.985   -1.497
2005 2005.05411485  20.751921  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.195    0.866   -1.665
2005 2005.05411688  20.752662  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.159    0.910   -1.765
2005 2005.05411891  20.753403  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.033    1.257   -1.512
2005 2005.05412094  20.754144  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.050    1.147   -1.460
2005 2005.05412297  20.754884  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -2.940    0.773   -1.317
2005 2005.05412500  20.755625  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -2.931    0.747   -1.210
2005 2005.05412703  20.756366  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.376    0.924   -1.326
2005 2005.05412906  20.757107  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.097    0.874   -1.302
2005 2005.05413109  20.757847  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.092    1.002   -1.418
2005 2005.05413312  20.758588  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -2.960    1.238   -1.338
2005 2005.05413515  20.759329  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -2.721    1.154   -1.548
2005 2005.05413718  20.760070  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -1.829    1.281   -1.928
2005 2005.05413921  20.760810  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -1.816    1.332   -1.695
2005 2005.05414124  20.761551  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -2.045    1.253   -1.481
2005 2005.05414327  20.762292  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -2.405    1.090   -1.379
2005 2005.05414530  20.763033  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -2.893    1.248   -1.213
2005 2005.05414732  20.763773  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.288    1.397   -0.900
2005 2005.05414935  20.764514  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.539    1.361   -0.762
2005 2005.05415138  20.765255  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.293    1.403   -0.665
2005 2005.05415341  20.765996  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -2.950    1.323   -0.184
2005 2005.05415544  20.766736  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.447    1.399    0.050
2005 2005.05415747  20.767477  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.155    1.130    0.089
2005 2005.05415950  20.768218  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -2.571    0.901   -0.091
2005 2005.05416153  20.768959  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -2.310    1.055   -0.199
2005 2005.05416356  20.769699  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -2.370    0.897   -0.176
2005 2005.05416559  20.770440  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -2.498    0.846   -0.317
2005 2005.05416762  20.771181  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -2.513    0.853   -0.272
2005 2005.05416965  20.771921  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -2.453    0.984   -0.339
2005 2005.05417168  20.772662  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -2.347    0.919   -0.413
2005 2005.05417371  20.773403  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.206    0.994   -0.036
2005 2005.05417574  20.774144  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.399    0.892    0.126
2005 2005.05417776  20.774884  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.449    0.913    0.181
2005 2005.05417979  20.775625  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.584    0.923    0.021
2005 2005.05418182  20.776366  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.630    0.855   -0.082
2005 2005.05418385  20.777107  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.493    0.788    0.018
2005 2005.05418588  20.777847  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.546    0.770    0.023
2005 2005.05418791  20.778588  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.539    0.795   -0.003
2005 2005.05418994  20.779329  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.377    0.824   -0.084
2005 2005.05419197  20.780070  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.229    0.982   -0.315
2005 2005.05419400  20.780810  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.299    1.124   -0.467
2005 2005.05419603  20.781551  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.363    1.064   -0.271
2005 2005.05419806  20.782292  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.326    1.104   -0.305
2005 2005.05420009  20.783033  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.211    1.065   -0.258
2005 2005.05420212  20.783773  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.131    0.995   -0.141
2005 2005.05420415  20.784514  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.239    0.953    0.003
2005 2005.05420618  20.785255  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.214    0.789    0.020
2005 2005.05420821  20.785996  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.230    0.736    0.133
2005 2005.05421024  20.786736  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.237    0.712    0.188
2005 2005.05421227  20.787477  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.239    0.649    0.283
2005 2005.05421430  20.788218  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.197    0.518    0.345
2005 2005.05421633  20.788959  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.179    0.450    0.306
2005 2005.05421835  20.789699  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.135    0.652    0.092
2005 2005.05422038  20.790440  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.134    0.588    0.115
2005 2005.05422241  20.791181  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.213    0.458   -0.003
2005 2005.05422444  20.791921  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.184    0.445    0.052
2005 2005.05422647  20.792662  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.227    0.442    0.064
2005 2005.05422850  20.793403  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.178    0.363    0.064
2005 2005.05423053  20.794144  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.134    0.370    0.070
2005 2005.05423256  20.794884  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.092    0.475    0.206
2005 2005.05423459  20.795625  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.107    0.559    0.334
2005 2005.05423662  20.796366  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.132    0.400    0.110
2005 2005.05423865  20.797107  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.139    0.417    0.161
2005 2005.05424068  20.797847  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.140    0.431    0.230
2005 2005.05424271  20.798588  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.133    0.408    0.462
2005 2005.05424474  20.799329  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.120    0.409    0.368
2005 2005.05424677  20.800070  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.125    0.425    0.298
2005 2005.05424879  20.800810  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.218    0.363    0.309
2005 2005.05425082  20.801551  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.138    0.354    0.244
2005 2005.05425285  20.802292  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.062    0.289    0.067
2005 2005.05425488  20.803033  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -2.989    0.356    0.238
2005 2005.05425691  20.803773  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.077    0.373    0.419
2005 2005.05425894  20.804514  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.194    0.393    0.317
2005 2005.05426097  20.805255  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.159    0.482    0.118
2005 2005.05426300  20.805996  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.093    0.487    0.280
2005 2005.05426503  20.806736  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.093    0.465    0.050
2005 2005.05426706  20.807477  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.109    0.486   -0.019
2005 2005.05426909  20.808218  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.013    0.415    0.437
2005 2005.05427112  20.808959  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.009    0.386    0.673
2005 2005.05427315  20.809699  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -2.996    0.311    0.545
2005 2005.05427518  20.810440  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.023    0.245    0.545
2005 2005.05427721  20.811181  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.020    0.234    0.506
2005 2005.05427924  20.811921  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.054    0.219    0.440
2005 2005.05428127  20.812662  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.089    0.141    0.475
2005 2005.05428330  20.813403  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.047    0.062    0.409
2005 2005.05428533  20.814144  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.050   -0.049    0.310
2005 2005.05428735  20.814884  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.089   -0.290    0.284
2005 2005.05428938  20.815625  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.088   -0.235    0.243
2005 2005.05429141  20.816366  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -2.929   -0.220    0.071
2005 2005.05429344  20.817107  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -2.886   -0.214    0.068
2005 2005.05429547  20.817847  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -2.817   -0.469   -0.053
2005 2005.05429750  20.818588  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -2.838   -0.554   -0.095
2005 2005.05429953  20.819329  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.008   -0.562   -0.061
2005 2005.05430156  20.820070  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.044   -0.491   -0.010
2005 2005.05430359  20.820810  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -2.830   -0.490    0.169
2005 2005.05430562  20.821551  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -2.841   -0.501    0.040
2005 2005.05430765  20.822292  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -2.808   -0.470    0.152
2005 2005.05430968  20.823033  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -2.833   -0.409    0.266
